node	name	taxa_level	n_descendants	prop_descendants_w_name	other_names	other_props	full_taxonomy	full_taxonomy_levels	habitat	habitat_probability	cellularity	cellularity_probability	genes_present	genes_gained	domains_present	domains_gained	KEGG_pathways_present	KEGG_pathways_gained	Reactome_pathways_present	Reactome_pathways_gained	nodes_in_results
665	Caenorhabditis	genus	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Rhabditina, Rhabditomorpha, Rhabditoidea, Rhabditidae, Peloderinae, Caenorhabditis	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, phylum, class, order, suborder, infraorder, superfamily, family, subfamily, genus	Terrestrial	1	Multicellular	1	9053	3533	3982	205	0	NA	394.2065478005761	40.685625454151946	n
666	Panarthropoda	clade	24	1	Arthropoda, Mandibulata, Pancrustacea, Hexapoda	0.958333333333333, 0.875, 0.875, 0.833333333333333	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade	Aquatic	0.66	Multicellular	1	4659	176	4053	70	47.79149025575078	NA	421.8465393074429	17.5481756557744	n
667	Arthropoda	phylum	23	1	Mandibulata, Pancrustacea, Hexapoda	0.91304347826087, 0.91304347826087, 0.869565217391304	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum	Terrestrial	0.88	Multicellular	1	4985	380	4187	159	51.434292384317494	3.6428021285667187	431.41124610214564	26.606767481260526	y
668	Acari	subclass	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Chelicerata, Arachnida, Acari	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, subphylum, class, subclass	Terrestrial	0.91	Multicellular	0.99	5160	287	4171	72	53.596110149146966	2.161817764829471	432.38129923559893	14.229678508230686	n
669	Pancrustacea	clade	21	1	Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera	0.952380952380952, 0.857142857142857, 0.857142857142857, 0.857142857142857, 0.857142857142857	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade	Terrestrial	0.91	Multicellular	1	5344	389	4338	167	54.52252348544658	3.0882311011290784	434.8239484904375	20.833188654868277	n
670	Pancrustacea	clade	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade	Terrestrial	0.91	Multicellular	0.99	5455	208	4345	84	53.84329649258236	NA	429.8520493674465	10.104989147117012	n
671	Entomobryomorpha	order	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Collembola, Entomobryomorpha	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, order	Terrestrial	1	Multicellular	1	6690	1502	4351	173	49.394641818571046	NA	420.2468537234702	17.975994728236714	n
672	Neoptera	infraclass	18	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass	Terrestrial	0.95	Multicellular	1	5763	492	4480	186	63.23092156587332	9.354562255045794	437.69192209732364	23.564189562916006	n
673	Neoptera	infraclass	17	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass	Terrestrial	1	Multicellular	1	5885	156	4534	73	63.37655777987721	0.38204208850800814	438.27997276880456	6.0819879376562564	n
674	Neoptera	infraclass	4	1	Paraneoptera, Hemiptera	0.75, 0.75	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass	Terrestrial	1	Multicellular	0.99	6028	192	4528	41	61.9148987634605	NA	434.4130656715278	6.2867292254688945	n
675	Hemiptera	order	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Paraneoptera, Hemiptera	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order	Terrestrial	0.99	Multicellular	1	5906	110	4404	32	58.18291112237528	NA	419.1968037589238	6.670780005815915	n
676	Sternorrhyncha	suborder	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Paraneoptera, Hemiptera, Sternorrhyncha	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order, suborder	Terrestrial	0.96	Multicellular	1	6094	343	4390	92	60.55583686012341	2.372925737748127	415.7622165268388	8.866366836110908	n
677	Endopterygota	cohort	13	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort	Terrestrial	1	Multicellular	1	5956	134	4540	55	62.66978951857958	NA	438.718919984492	10.734405567943176	n
678	Apocrita	suborder	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota, Hymenoptera, Apocrita	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order, suborder	Terrestrial	1	Multicellular	1	6180	365	4585	91	64.6985179386461	2.028728420066521	436.86850677817563	7.951355208694917	n
679	Aculeata	infraorder	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota, Hymenoptera, Apocrita, Aculeata	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order, suborder, infraorder	Terrestrial	1	Multicellular	1	6371	233	4635	64	64.86264080571225	0.41525053330495276	437.25386937214887	4.132640028805848	n
680	Endopterygota	cohort	10	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort	Terrestrial	1	Multicellular	1	5896	64	4499	19	59.840869332903544	NA	433.9987554527362	4.237873513684983	n
681	Cucujiformia	infraorder	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota, Coleoptera, Polyphaga, Cucujiformia	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order, suborder, infraorder	Terrestrial	1	Multicellular	1	6306	479	4542	82	62.44034865458487	2.599479321681319	434.1794988639709	13.472716104827592	n
682	Endopterygota	cohort	8	1	Diptera	0.875	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort	Terrestrial	1	Multicellular	1	5823	88	4417	17	0	NA	428.47998962059813	8.120747864590133	n
683	Diptera	order	7	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota, Diptera	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order	Terrestrial	1	Multicellular	1	5651	98	4328	16	0	NA	422.79763686078934	8.33735230933924	n
684	Anopheles	genus	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota, Diptera, Nematocera, Culicomorpha, Culicoidea, Culicidae, Anophelinae, Anopheles	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order, suborder, infraorder, superfamily, family, subfamily, genus	Terrestrial	1	Multicellular	1	6458	848	4463	151	0	NA	423.797379940345	10.3963941538193	n
685	Cyclorrhapha	clade	5	1	Schizophora	0.8	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota, Diptera, Brachycera, Muscomorpha, Eremoneura, Cyclorrhapha	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order, suborder, infraorder, clade, clade	Terrestrial	1	Multicellular	1	5535	152	4199	25	0	NA	402.7416318037677	9.198667856735744	n
686	Schizophora	no rank	4	1	Acalyptratae, Ephydroidea, Drosophilidae, Drosophilinae, Drosophilini, Drosophila, Sophophora	0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota, Diptera, Brachycera, Muscomorpha, Eremoneura, Cyclorrhapha, Schizophora	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order, suborder, infraorder, clade, clade, no rank	Terrestrial	1	Multicellular	1	6474	996	4368	190	4.194845441942683	4.194845441942683	403.7151750557904	16.263328423663282	n
687	Sophophora	subgenus	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota, Diptera, Brachycera, Muscomorpha, Eremoneura, Cyclorrhapha, Schizophora, Acalyptratae, Ephydroidea, Drosophilidae, Drosophilinae, Drosophilini, Drosophila, Sophophora	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order, suborder, infraorder, clade, clade, no rank, no rank, superfamily, family, subfamily, tribe, genus, subgenus	Terrestrial	1	Multicellular	1	7562	1123	4549	192	5.120164330259961	0.9253188883172774	407.24228020936357	16.880198927378448	n
688	Sophophora	subgenus	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Panarthropoda, Arthropoda, Mandibulata, Pancrustacea, Hexapoda, Insecta, Dicondylia, Pterygota, Neoptera, Endopterygota, Diptera, Brachycera, Muscomorpha, Eremoneura, Cyclorrhapha, Schizophora, Acalyptratae, Ephydroidea, Drosophilidae, Drosophilinae, Drosophilini, Drosophila, Sophophora	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum, clade, clade, subphylum, class, clade, subclass, infraclass, cohort, order, suborder, infraorder, clade, clade, no rank, no rank, superfamily, family, subfamily, tribe, genus, subgenus	Terrestrial	1	Multicellular	1	7902	360	4580	39	5.251322320595463	0.13115799033550202	407.6732608848534	3.5373073713084655	n
689	Deuterostomia	clade	58	1	Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi	0.982758620689655, 0.948275862068966, 0.948275862068966, 0.931034482758621, 0.931034482758621, 0.931034482758621	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia	no rank, superkingdom, clade, kingdom, clade, clade, clade	Aquatic	1	Multicellular	1	6064	966	4708	508	64.68527596944675	NA	494.8484447572482	71.0631341389896	y
690	Chordata	phylum	57	1	Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi	0.964912280701754, 0.964912280701754, 0.947368421052632, 0.947368421052632, 0.947368421052632	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum	Aquatic	1	Multicellular	1	6093	132	4694	57	62.73122274866789	NA	497.9911945641653	18.91171920557917	n
691	Chordata	phylum	56	1	Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi	0.982142857142857, 0.982142857142857, 0.964285714285714, 0.964285714285714, 0.964285714285714	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum	Aquatic	1	Multicellular	1	5788	93	4427	37	0	NA	488.33748820170786	22.93377331166261	n
692	Vertebrata	clade	55	1	Gnathostomata, Teleostomi, Euteleostomi	0.981818181818182, 0.981818181818182, 0.981818181818182	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade	Aquatic	1	Multicellular	1	6108	489	4737	335	0	NA	511.036538866549	38.53416557949678	n
693	Euteleostomi	clade	54	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade	Aquatic	1	Multicellular	1	7610	1517	5740	1005	56.986924693864424	56.986924693864424	561.8713586530761	59.440482104021434	y
694	Neopterygii	subclass	14	1	Teleostei, Osteoglossocephalai, Clupeocephala	0.928571428571429, 0.928571428571429, 0.928571428571429	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass	Aquatic	1	Multicellular	1	8108	502	5919	181	56.986924693864424	NA	569.8861247438406	21.88341337308272	n
695	Clupeocephala	no rank	13	1	Euteleosteomorpha	0.846153846153846	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank	Aquatic	1	Multicellular	1	8382	317	6018	111	56.986924693864424	NA	572.5458118526759	19.165719364567263	n
696	Otophysi	clade	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Otomorpha, Ostariophysi, Otophysi	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, subcohort, clade	Aquatic	1	Multicellular	1	8681	313	6052	54	56.986924693864424	NA	577.7827484845936	15.213464377679292	n
697	Euteleosteomorpha	cohort	11	1	Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae	0.909090909090909, 0.909090909090909, 0.909090909090909, 0.909090909090909, 0.909090909090909, 0.909090909090909	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort	Aquatic	1	Multicellular	1	8469	124	6018	28	56.986924693864424	NA	570.1433976970546	2.0193790621204784	n
698	Percomorphaceae	clade	10	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha, Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, clade, clade, clade, clade, clade, clade	Aquatic	1	Multicellular	1	8336	66	5942	13	0	NA	560.2352792824591	3.3235879084341247	n
699	Percomorphaceae	clade	9	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha, Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, clade, clade, clade, clade, clade, clade	Aquatic	1	Multicellular	1	8339	57	5916	19	0	NA	559.0012495503838	0.965852488576998	n
700	Percomorphaceae	clade	8	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha, Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, clade, clade, clade, clade, clade, clade	Aquatic	1	Multicellular	1	8409	102	5918	22	0	NA	558.2903639607104	1.595072417176783	n
701	Percomorphaceae	clade	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha, Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, clade, clade, clade, clade, clade, clade	Aquatic	1	Multicellular	1	8398	31	5819	7	0	NA	557.1809863825106	0.15158123471191873	n
702	Percomorphaceae	clade	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha, Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, clade, clade, clade, clade, clade, clade	Aquatic	1	Multicellular	1	8305	130	5805	28	0	NA	549.5783329231523	2.0076746459350634	n
703	Ovalentaria	clade	5	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha, Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae, Ovalentaria	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, clade, clade, clade, clade, clade, clade, clade	Aquatic	1	Multicellular	1	8459	70	5942	35	0	NA	557.3833810008967	0.48912449027222704	n
704	Ovalentaria	clade	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha, Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae, Ovalentaria	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, clade, clade, clade, clade, clade, clade, clade	Aquatic	1	Multicellular	1	8582	148	5959	28	0	NA	561.4128048184367	7.3598901342962275	n
705	Atherinomorphae	superorder	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha, Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae, Ovalentaria, Atherinomorphae	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, clade, clade, clade, clade, clade, clade, clade, superorder	Aquatic	1	Multicellular	1	8467	61	5945	16	10.786587542925357	10.786587542925357	554.4061789338435	2.10767203512803	n
706	Cyprinodontoidei	suborder	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Actinopterygii, Actinopteri, Neopterygii, Teleostei, Osteoglossocephalai, Clupeocephala, Euteleosteomorpha, Neoteleostei, Eurypterygia, Ctenosquamata, Acanthomorphata, Euacanthomorphacea, Percomorphaceae, Ovalentaria, Atherinomorphae, Cyprinodontiformes, Cyprinodontoidei	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, class, subclass, infraclass, clade, no rank, cohort, clade, clade, clade, clade, clade, clade, clade, superorder, order, suborder	Aquatic	1	Multicellular	1	8532	103	5947	19	11.383685024709985	0.5970974817846267	553.7682342458014	1.6301851143271715	n
707	Sarcopterygii	superclass	40	1	Dipnotetrapodomorpha, Tetrapoda, Amniota	0.975, 0.975, 0.925	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass	Aquatic	0.98	Multicellular	1	7832	236	5871	143	60.41510169184103	3.428176997976606	566.3269949568135	13.688317686662888	n
708	Tetrapoda	clade	39	1	Amniota	0.948717948717949	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, clade, clade	Aquatic	0.58	Multicellular	1	8065	266	5993	132	63.68489629782329	3.2697946059822582	573.5224820318032	14.85816902439424	n
709	Xenopodinae	subfamily	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Deuterostomia, Chordata, Craniata, Vertebrata, Gnathostomata, Teleostomi, Euteleostomi, Sarcopterygii, Dipnotetrapodomorpha, Tetrapoda, Amphibia, Batrachia, Anura, Pipoidea, Pipidae, Xenopodinae	no rank, superkingdom, clade, kingdom, clade, clade, clade, phylum, subphylum, clade, clade, clade, clade, superclass, clade, clade, class, superorder, order, superfamily, family, subfamily	Amphibian	1	Multicellular	1	8488	515	6038	97	64.26401974190944	0.9463513751537036	568.2597672584554	14.7387061043762	n
